bulan, titik_lokasi , kecamatan , wilayah , panjang/luas ,satuan_panjang/luas,tanggal,volume_sampah_perhari(m3)
6,Saringan Sampah Waduk Sunter Selatan,Tanjung Priok,Jakarta Utara,,,7,-
6,Saringan Sampah Sentiong,Tanjung Priok,Jakarta Utara,,,7,2
6,Kali Kamal,Penjaringan,Jakarta Utara,2000/40,,7,-
6,Kali Cengkareng Drain Grisendra,Penjaringan,Jakarta Utara,1500/40,,7,3
6,Kali Cengkareng Drain Elang Laut,Penjaringan,Jakarta Utara,1500/40,,7,3
6,Kali Cengkareng Drain PIK 2,Penjaringan,Jakarta Utara,1800/40,,7,3
6,Kali Cengkareng Drain Rs. PIK,Penjaringan,Jakarta Utara,1900/50,,7,-
6,Kali Banjir Kanal Barat (Kali Jodo),Penjaringan,Jakarta Utara,1400/40,,7,-
6,Kali Banjir Kanal Barat (Teluk Intan),Penjaringan,Jakarta Utara,1500/40,,7,-
6,Kali Adem Permai,Penjaringan,Jakarta Utara,1000/35,,7,-
6,Kali Cagak,Penjaringan,Jakarta Utara,1500/45,,7,-
6,Kali Opak,Penjaringan,Jakarta Utara,1500/20,,7,-
6,Kali Besar Saringan Pasar Ikan,Penjaringan,Jakarta Utara,800/15,,7,-
6,Kali Pakin,Penjaringan,Jakarta Utara,800/15,,7,-
6,Kali Jelangkeng,Penjaringan,Jakarta Utara,700/20,,7,-
6,Kali Angke,Penjaringan,Jakarta Utara,1500/50,,7,-
6,Kali Baja,Penjaringan,Jakarta Utara,900/20,,7,-
6,Kali Bimoli,Penjaringan,Jakarta Utara,1000/50,,7,-
6,Kali Muara Karang (Bombay),Penjaringan,Jakarta Utara,1500/50,,7,-
6,Kali Duri Ledeng,Penjaringan,Jakarta Utara,1500/20,,7,-
6,Kali Krendang,Penjaringan,Jakarta Utara,1000/15,,7,-
6,Kali Sipon,Penjaringan,Jakarta Utara,900/15,,7,-
6,Kali Grogol,Penjaringan,Jakarta Utara,1000/17,,7,4
6,Kali Aladin,Penjaringan,Jakarta Utara,1000/25,,7,-
6,Kali Adem,Penjaringan,Jakarta Utara,2000/50,,7,-
6,Kali Pengasinan,Penjaringan,Jakarta Utara,2000/15,,7,-
6,Kali PLTU Muara Karang,Penjaringan,Jakarta Utara,800/30,,7,-
6,Kali Baja Pintu Air,Penjaringan,Jakarta Utara,500/10,,7,-
6,Kali Muara Baru,Penjaringan,Jakarta Utara,400/30,,7,-
6,Kali Blue Park (Kali Muara),Penjaringan,Jakarta Utara,15,Ha,7,-
6,Kali Junction (Kamal Muara),Penjaringan,Jakarta Utara,80,Ha,7,-
6,Kali Golf Land (Kamal Muara),Penjaringan,Jakarta Utara,3,Ha,7,-
6,Kali Budha Zuchi (Kali Muara),Penjaringan,Jakarta Utara,400/3,,7,-
6,Kali Kampung Gusti Pejagalan,Penjaringan,Jakarta Utara,700/1.5,,7,-
6,Kali Bundaran Kamal,Penjaringan,Jakarta Utara,900/2.5,,7,-
6,Kali Aquarium Luar Batang,Penjaringan,Jakarta Utara,700/2,,7,-
6,Kali Bahari,Penjaringan,Jakarta Utara,800/20,,7,-
6,Waduk Muara Angke,Penjaringan,Jakarta Utara,300/4,,7,-
6,Waduk Pluit,Penjaringan,Jakarta Utara,150/4,,7,9
6,Kali Waduk Teluk Gong,Penjaringan,Jakarta Utara,700/2.5,,7,4
6,Waduk Kapuk Muara,Penjaringan,Jakarta Utara,200/2,,7,-
6,PHB Ring Road,Penjaringan,Jakarta Utara,900/4,,7,-
6,PHB Tanjungan,Penjaringan,Jakarta Utara,200/2,,7,-
6,PHB PIK,Penjaringan,Jakarta Utara,1950/4,,7,-
6,PHB Vikamas,Penjaringan,Jakarta Utara,1950/4,,7,-
6,PHB Casablanka,Penjaringan,Jakarta Utara,900/4,,7,-
6,PHB Kolong Tol Sudiyatmo,Penjaringan,Jakarta Utara,100/4,,7,-
6,PHB Muara Karang Timur,Penjaringan,Jakarta Utara,150/4,,7,-
6,PHB Muara Karang Selatan,Penjaringan,Jakarta Utara,2021/4,,7,-
6,PHB Kali Gendong Jembatan II,Penjaringan,Jakarta Utara,800/6,,7,-
6,PHB Bimoli Selatan,Penjaringan,Jakarta Utara,300/4,,7,-
6,PHB Sekolah Permai,Penjaringan,Jakarta Utara,700/6,,7,-
6,PHB Bunderan Kamal,Penjaringan,Jakarta Utara,700/3,,7,-
6,PHB Kali Gendong Gg. Masjid,Penjaringan,Jakarta Utara,1000/8,,7,4
6,PHB Olympic,Penjaringan,Jakarta Utara,600/3,,7,-
6,PHB Kali Gendong Jembatan III,Penjaringan,Jakarta Utara,1000/7,,7,-
6,PHB Kali Gendong I,Penjaringan,Jakarta Utara,1000/35,,7,-
6,PHB Lotus,Penjaringan,Jakarta Utara,2,Ha,7,-
6,PHB Kali Gendong Gg. Marlina,Penjaringan,Jakarta Utara,800/25,,7,-
6,PHB Kali Gendong Gg. 8,Penjaringan,Jakarta Utara,1000/30,,7,2
6,PHB Kali Gendong Pintu Air,Penjaringan,Jakarta Utara,300/6,,7,-
6,PHB Masjid Al Jihad Kel. Kapuk Muara,Penjaringan,Jakarta Utara,200/3,,7,-
6,PHB Muara Baru Kel. Penjaringan,Penjaringan,Jakarta Utara,1000/3,,7,-
6,PHB Kapuk Utara Kel. Kapuk Muara,Penjaringan,Jakarta Utara,300/3,,7,-
6,Kali Besar Kel. Penjaringan,Penjaringan,Jakarta Utara,400/15,,7,-
6,Kali Gendong Pabrik Benang,Penjaringan,Jakarta Utara,800/6,,7,8
6,Kali Elang Laut mangrove,Penjaringan,Jakarta Utara,36800,,7,-
6,PHB Teluk Naga,Penjaringan,Jakarta Utara,1000/3,,7,-
6,PHB Gresinda,Penjaringan,Jakarta Utara,1500/3,,7,-
6,PHB Kampung Malang,Penjaringan,Jakarta Utara,1000/3,,7,-
6,PHB Rusun Muara Baru,Penjaringan,Jakarta Utara,500/2.5,,7,-
6,PHB Kayu Besar,Penjaringan,Jakarta Utara,1500/3,,7,-
6,Kali Gendong Muara Angke,Penjaringan,Jakarta Utara,800/3,,7,-
6,PHB Penguin,Penjaringan,Jakarta Utara,1000/4,,7,-
6,Kali Tanjungan,Penjaringan,Jakarta Utara,750/8,,7,-
6,PHB Pluit Permai,Penjaringan,Jakarta Utara,1000/3,,7,-
6,PHB Pluit Timur,Penjaringan,Jakarta Utara,1000/3.5,,7,-
6,PHB Tanah Pasir,Penjaringan,Jakarta Utara,400/3,,7,-
6,PHB Bandengan,Penjaringan,Jakarta Utara,300/4,,7,-
6,PHB Pluit Indah,Penjaringan,Jakarta Utara,1000/4,,7,-
6,PHB Jembatan 3,Penjaringan,Jakarta Utara,900/4,,7,-
6,PHB Pluit Sakti,Penjaringan,Jakarta Utara,800/3,,7,-
6,PHB Pluit Mas,Penjaringan,Jakarta Utara,900/3,,7,-
6,PHB Atmajaya,Penjaringan,Jakarta Utara,600/3,,7,-
6,PHB Kapuk I,Penjaringan,Jakarta Utara,600/2.5,,7,-
6,PHB Pluit Village,Penjaringan,Jakarta Utara,1000/3,,7,-
6,PHB Inlet Polsek Penjaringan Waduk Pluit,Penjaringan,Jakarta Utara,100/5,,7,-
6,PHB Inlet Jakpro Waduk Pluit,Penjaringan,Jakarta Utara,200/2.5,,7,-
6,Saringan Sampah Teluk Gong,Penjaringan,Jakarta Utara,,,7,-
6,Saringan Sampah Spill Way Pluit,Penjaringan,Jakarta Utara,,,7,2
6,Saringan Sampah Muara Baru,Penjaringan,Jakarta Utara,,,7,-
6,Kali Ancol Perempatan Hailai,Pademangan,Jakarta Utara,400/35,,7,-
6,Kali Ancol Kampung Bandan/Lodan Raya,Pademangan,Jakarta Utara,700/40,,7,-
6,Kali Ancol Pintu Air Marina,Pademangan,Jakarta Utara,500/40,,7,-
6,Kali Ancol Martadinata Kolong Tol,Pademangan,Jakarta Utara,400/40,,7,3
6,Kali Ancol Jl. Martadinata (Pademangan Timur Pintu Air Ancol),Pademangan,Jakarta Utara,500/40,,7,4
6,Kali Gunung Sahari Pintu Air Jembatan Baru,Pademangan,Jakarta Utara,300/30,,7,1
6,Kali Mati Pademangan Timur,Pademangan,Jakarta Utara,500/10,,7,-
6,Kali Mati Pademangan Barat - Jl. Mangga Dua Raya,Pademangan,Jakarta Utara,500/10,,7,2
6,Kali Mati Pademangan Jl. Gunung Sahari Pademangan Timur,Pademangan,Jakarta Utara,500/10,,7,2
6,Kali Pademangan Timur SegNeg (Sunter Muara The Mainsion),Pademangan,Jakarta Utara,500/20,,7,-
6,Kali Jembatan Goyang ( Pademangan Timur Jl. Martadinata),Pademangan,Jakarta Utara,300/40,,7,3
6,Kali Sunter Griya Pademangan Timur,Pademangan,Jakarta Utara,1500/15,,7,2
6,Kali Penta Wira Pademangan Timur,Pademangan,Jakarta Utara,600/25,,7,1
6,Kali Penta Wira Pademangan Barat,Pademangan,Jakarta Utara,600/25,,7,2
6,Kali Bongkaran Pademangan Timur,Pademangan,Jakarta Utara,600/20,,7,2
6,Kali Karang Bolong 6 Vihara,Pademangan,Jakarta Utara,700/5,,7,-
6,Kali Anak Ciliwung (Krapu Ps. Ikan Ancol Barat),Pademangan,Jakarta Utara,2200/25,,7,-
6,Kali Ciliwung Gunung Sahari Rel Kereta Api,Pademangan,Jakarta Utara,300/20,,7,1
6,PHB Mangga Dua Sisi Selatan,Pademangan,Jakarta Utara,200/1,,7,-
6,Kali Gendong Hutan Kota,Pademangan,Jakarta Utara,800/4,,7,-
6,Waduk Hutan Kota,Pademangan,Jakarta Utara,800/4,,7,-
6,Kali Anak Ciliwung Krapu Jalan Tongkol Kali Ancol,Pademangan,Jakarta Utara,500/3,,7,-
6,Kali Anak Ciliwung Krapu Jembatan Kereta Kali Ancol,Pademangan,Jakarta Utara,400/2,,7,-
6,PHB Pademangan 3 Pasar,Pademangan,Jakarta Utara,200/2.5,,7,-
6,Kali Ciliwung Gunung Sahari Maspion,Pademangan,Jakarta Utara,200/20,,7,1
6,PHB Satria Pademangan RW.02,Pademangan,Jakarta Utara,300/3,,7,1
6,PHB Pademangan IX Telkom,Pademangan,Jakarta Utara,500/3,,7,1
6,PHB Pademangan Sejajar TOL,Pademangan,Jakarta Utara,250/2,,7,3
6,PHB Pademangan Timur,Pademangan,Jakarta Utara,200/2.5,,7,1
6,PHB Pademangan 5 (Sejajar Rel Kereta Api),Pademangan,Jakarta Utara,150/1,,7,1
6,PHB Pademangan A,Pademangan,Jakarta Utara,150/1,,7,1
6,PHB Pademangan B,Pademangan,Jakarta Utara,150/1,,7,-
6,PHB Pademangan C,Pademangan,Jakarta Utara,150/1,,7,1
6,PHB Mangga Dua Sisi Utara,Pademangan,Jakarta Utara,200/1,,7,-
6,PHB Ancol Barat 1,Pademangan,Jakarta Utara,150/1,,7,-
6,PHB Ancol Barat 6,Pademangan,Jakarta Utara,300/1,,7,-
6,PHB Karang Bolong,Pademangan,Jakarta Utara,900/1,,7,-
6,PHB Gunung Sahari AL,Pademangan,Jakarta Utara,400/1,,7,1
6,PHB Masjid Kampung Bandan,Pademangan,Jakarta Utara,150/1,,7,-
6,PHB Pospol Pademangan Barat,Pademangan,Jakarta Utara,400/2,,7,-
6,PHB Saringan Kali Gendong Kemayoran Pademangan Timur,Pademangan,Jakarta Utara,500/2,,7,-
6,PHB Gg. S Ampera RW 06 Pademangan Barat,Pademangan,Jakarta Utara,400/2,,7,-
6,PHB Damayanti Rw 08 Pademangan Barat,Pademangan,Jakarta Utara,400/2,,7,-
6,PHB Gang 9 Pospol Pademangan Timur,Pademangan,Jakarta Utara,400/2,,7,1
6,PHB Jl. Swadaya Raya Rw 010 Rt 007 Pademangan Barat,Pademangan,Jakarta Utara,500/2,,7,1
6,PHB Samping Pom Bensin Jl. Benyamin Sueb Pademangan Timur,Pademangan,Jakarta Utara,600/2,,7,1
6,PHB Wisma Atlet Jl. Benyamin Sueb Pademangan Timur,Pademangan,Jakarta Utara,400/2,,7,1
6,Kali Sunter Holiday Pademangan Timur,Pademangan,Jakarta Utara,500/20,,7,-
6,Kali PLTU Ancol Jl. Martadinata Pademangan Timur,Pademangan,Jakarta Utara,700/40,,7,2
6,PHB Rw 03 Pademangan Barat,Pademangan,Jakarta Utara,400/2,,7,1
6,PHB Rajawali Selatan RW 02 Pademangan Barat,Pademangan,Jakarta Utara,600/2,,7,-
6,PHB Gang Tawakal RW 12,Pademangan,Jakarta Utara,400/3,,7,-
6,PHB Gg. Santri RW.14 Pademangan Barat,Pademangan,Jakarta Utara,400/4,,7,-
6,PHB Pademangan 22,Pademangan,Jakarta Utara,150/1,,7,1
6,PHB Rw 04 Sejajar Rt 005 Pademangan Barat,Pademangan,Jakarta Utara,300/2,,7,1
6,PHB Nalo,Pademangan,Jakarta Utara,200/1,,7,1
6,PHB Gg. Kolor RW.10 Pademangan Barat,Pademangan,Jakarta Utara,300/2.5,,7,0
6,Kali Karang Bolong Nipon paint,Pademangan,Jakarta Utara,700/5,,7,-
6,PHB Parang Tritis,Pademangan,Jakarta Utara,150/1,,7,-
6,PHB Indofood Jalan Ancol Parang Tritis,Pademangan,Jakarta Utara,150/1,,7,-
6,PHB Gang Melati Rw 006 Rt 014,Pademangan,Jakarta Utara,300/3,,7,1
6,Kali PHB Taman Kota Kembangan Utara,Kembangan,Jakarta Barat,1500,m,7,0.5
6,Kali Cengkareng Drain Jln. Raya Basmol/Tanggul,Kembangan,Jakarta Barat,1000,m,7,0
6,Kali Cengkareng Drain (Depan Pasar Kemiri Jl. Kembangan Baru),Kembangan,Jakarta Barat,1500,m,7,1
6,Kali Angke Perumahan Permata Buana Kembangan Utara,Kembangan,Jakarta Barat,2000,m,7,-
6,Kali PHB Teratai (Stasiun Pompa) Kembangan Utara,Kembangan,Jakarta Barat,800,m,7,-
6,Kali PHB RW. 04 (Stasiun Pompa),Kembangan,Jakarta Barat,1000,m,7,1
6,PHB Bangkong Kembangan Utara,Kembangan,Jakarta Barat,600,m,7,12
6,Kali PHB Kampung Salo Kembangan Utara,Kembangan,Jakarta Barat,800,m,7,-
6,Kali Anak Angke Jl Kp. Salo Kembangan Utara,Kembangan,Jakarta Barat,900,m,7,-
6,Kali Anak Angke Perumahan Taman Kota Rt 01 Rw 04 Kembangan Utara,Kembangan,Jakarta Barat,700,m,7,12
6,Kali Anak Angke Kp Salo Perumahan Grand Garden Residence Kembangan Utara,Kembangan,Jakarta Barat,800,m,7,-
6,Kali PHB Perumahan Grend Garden JL Teratai Rt 07 Rw 04 Kembangan Utara,Kembangan,Jakarta Barat,800,m,7,-
6,Kali PHB Perumahan Grend Garden Jl Basmol Raya Rt 08 Rw 04 Kembangan Utara,Kembangan,Jakarta Barat,800,m,7,0.5
6,Kali Pesanggrahan (Jln. Kembangan Baru - Cengkareng Drain),Kembangan,Jakarta Barat,1500,m,7,0.5
6,Kali Pesanggrahan Perumahan Kembangan Baru,Kembangan,Jakarta Barat,1000,m,7,12
6,Kali Pesanggrahan (Jln. H. Nabet - Metro TV),Kembangan,Jakarta Barat,1500,m,7,0.5
6,Kali Pesanggrahan (Jln Pejuangan Meruya Ilir),Kembangan,Jakarta Barat,1500,m,7,-
6,Kali Pesanggrahan Jl. Jomas Meruya Utara,Kembangan,Jakarta Barat,1300,m,7,0.5
6,Kali Pesanggrahan Jl.Pos Pengumben Samping Kebun Bibit,Kembangan,Jakarta Barat,600,m,7,12
6,Situ kebun bibit jl pospengumben lama srengseng,Kembangan,Jakarta Barat,0.9,H,7,-
6,Kali Pesanggrahan Jl Pos Pengumben Lama Srengseng,Kembangan,Jakarta Barat,1500,m,7,-
6,Kali Pesanggrahan Jl Raya Pospengumben Rt 06 Rw 03 Srengseng,Kembangan,Jakarta Barat,800,m,7,-
6,Kali Pesanggrahan Pos Pengumben Jl. H.Kelik,Kembangan,Jakarta Barat,600,m,7,0.5
6,Kali Pesanggrahan Pos Pengumben Jl.Meruya Ilir Raya,Kembangan,Jakarta Barat,700,m,7,0.5
6,Danau Hutan Kota Srengseng,Kembangan,Jakarta Barat,1.5,HA,7,-
6,PHB Jambu Rt 07 Rw 07 Srengseng,Kembangan,Jakarta Barat,500,m,7,-
6,PHB Qorriyah Toyyibah Srengseng,Kembangan,Jakarta Barat,500,m,7,12
6,PHB Komplek BPPT Srengseng,Kembangan,Jakarta Barat,600,m,7,0.5
6,PHB Pesanggrahan Jl. Meruya ilir,Kembangan,Jakarta Barat,600,m,7,-
6,Kali Sepak (Jln. Kembangan Raya),Kembangan,Jakarta Barat,1500,m,7,-
6,Kali Sepak (Perumahan Taman Permata Buana),Kembangan,Jakarta Barat,1000,m,7,-
6,Kali Sepak (Jln. Puri Kencana Indah),Kembangan,Jakarta Barat,1500,m,7,-
6,KalI PHB Selter Puri Indah,Kembangan,Jakarta Barat,1500,m,7,-
6,Kali PHB Salter Puri Indah Jl. Kembang Elok,Kembangan,Jakarta Barat,500,m,7,-
6,Kali PHB Kampung Bugis Kembangan Selatan,Kembangan,Jakarta Barat,800,m,7,-
6,Kali PHB Budi Murni Kembangan Selatan,Kembangan,Jakarta Barat,2000,m,7,12
6,Kali PHB (Depan Kantor Walikota),Kembangan,Jakarta Barat,2000,m,7,12
6,Kali PHB Komplek Taman Permata Buana,Kembangan,Jakarta Barat,1000,m,7,2
6,PHB RW 02 JL Raya Kembangan,Kembangan,Jakarta Barat,500,m,7,-
6,PHB Kompas Samping SDN 01 Kembangan Utara,Kembangan,Jakarta Barat,500,m,7,-
6,PHB Pondok Cabe JL KH.Hasyim,Kembangan,Jakarta Barat,400,m,7,-
6,Kali PHB Laberata Meruya Utara,Kembangan,Jakarta Barat,1000,m,7,-
6,Kali PHB Permata Meruya,Kembangan,Jakarta Barat,600,m,7,-
6,PHB Dahlia JL Meruya utara,Kembangan,Jakarta Barat,600,m,7,-
6,PHB Kavling DKI Blok IV / VI Meruya Selatan,Kembangan,Jakarta Barat,600,m,7,-
6,PHB Lintas Kavling Tomang jl. H lebar Meruya Utara,Kembangan,Jakarta Barat,500,m,7,12
6,PHB Penyelesaian Tomang IV Meruya Utara,Kembangan,Jakarta Barat,400,m,7,-
6,PHB Selter Kantor Walikota Jakarta Barat,Kembangan,Jakarta Barat,800,m,7,0.5
6,Kali CNI (Belakang Kantor Walikota Jakarta Barat),Kembangan,Jakarta Barat,800,m,7,0.5
6,Kali PHB Taman Aries Meruya Utara,Kembangan,Jakarta Barat,1000,m,7,2
6,Kali PHB Taman Aries (Jln. Aries Utama III),Kembangan,Jakarta Barat,1000,m,7,-
6,Kali PHB Taman Kebon Jeruk Komplek Intercon Serengseng,Kembangan,Jakarta Barat,2000,m,7,0
6,Kali PHB Dermaga Jemson Meruya Selatan,Kembangan,Jakarta Barat,1500,m,7,-
6,Kali PHB Perumahan Mega Kebon Jeruk,Kembangan,Jakarta Barat,1500,m,7,0.5
6,PHB Mercu Buana Jl H.Merin Meruya Selatan,Kembangan,Jakarta Barat,300,m,7,-
6,Kali PHB Perumahan Copilas Joglo,Kembangan,Jakarta Barat,1000,m,7,-
6,Kali PHB Alfa Indah Joglo,Kembangan,Jakarta Barat,1000,m,7,-
6,Kali PHB Alfa Indah Copilas Joglo,Kembangan,Jakarta Barat,700,m,7,-
6,PHB Hankam Joglo,Kembangan,Jakarta Barat,400,m,7,0.5
6,PHB Puri Beta Jl Strategi joglo,Kembangan,Jakarta Barat,600,m,7,-
6,Kali PHB Puribeta Joglo,Kembangan,Jakarta Barat,1000,m,7,1
6,Kali PHB Komplek Intercon Joglo,Kembangan,Jakarta Barat,1500,m,7,2
6,Kali PHB Samping TPU Joglo,Kembangan,Jakarta Barat,1000,m,7,-
6,Kali PHB Komplek Intercon Serengseng,Kembangan,Jakarta Barat,1000,m,7,-
6,PHB Komplek Walikota Meruya Selatan,Kembangan,Jakarta Barat,300,m,7,12
6,PHB Depan Makam Gondang Meruya Selatan,Kembangan,Jakarta Barat,300,m,7,-
6,Kali Cantiga (Jln. H. Sarimun Kembangan Selatan),Kembangan,Jakarta Barat,1000,m,7,-
6,Kali Cantiga (Pinggir Tol Jakarta - Merak),Kembangan,Jakarta Barat,800,m,7,0.5
6,Kali Angke Bendungan Polor Kembangan Selatan,Kembangan,Jakarta Barat,2000,m,7,0
6,Kali Angke Puri Mension Kembangan Selatan,Kembangan,Jakarta Barat,1000,m,7,-
6,PHB Salter RingRoad Sisi Barat JL Lingkar Luar Barat Kembangan,Kembangan,Jakarta Barat,800,m,7,-
6,PHB Salter Sejajar RingRoad JL. Outer RingRoad Kembangan Selatan,Kembangan,Jakarta Barat,800,m,7,12
6,Kali Angke Kampung Pulo Jl H Japar Rt 05 Rw 01 Kembangan Selatan,Kembangan,Jakarta Barat,1000,m,7,12
6,Waduk Puri Mension Kembangan Selatan,Kembangan,Jakarta Barat,3,HA,7,-
6,Saringan Sampah. Cengkareng Drain,Kembangan,Jakarta Barat,,,7,0
6,Banjir Kanal Barat (Fly Over Tanah Abang - Fly Over Bongkaran Tanah Abang),Palmerah,Jakarta Barat,350,m,7,1
6,Waduk Pompa Bandung (Jl. Kota Bambu Utara),Palmerah,Jakarta Barat,2,Ha,7,0.2
6,Banjir Kanal Barat (Jembatan Gantung - Fly Over Tomang),Palmerah,Jakarta Barat,610,m,7,9.36
6,Banjir Kanal Barat (Fly Over Tanah Abang - Jembatan Jati Pulo),Palmerah,Jakarta Barat,600,m,7,9.36
6,Banjir Kanal Barat (Jembatan Jatipulo - Jembatan Gantung),Palmerah,Jakarta Barat,610,m,7,0
6,PHB KS TUBUN 1 (Depan Kantor Kelurahan Slipi),Palmerah,Jakarta Barat,900,m,7,2.24
6,PHB KS TUBUN 3 (Depan Sekolahan SMK Negeri Slipi),Palmerah,Jakarta Barat,950,m,7,2.24
6,Waduk Hankam 2 (Jl. Jalak),Palmerah,Jakarta Barat,0.0875,Ha,7,7.12
6,Kali Grogol (Hankam 2 - Saringan Atas),Palmerah,Jakarta Barat,755,m,7,3
6,Kali Grogol (Jembatan Pel bak - Saringan Atas),Palmerah,Jakarta Barat,400,m,7,12
6,PHB Jl. Beo (Komplek Hankam 2),Palmerah,Jakarta Barat,500,m,7,2.24
6,PHB Jl. Sulaeman,Palmerah,Jakarta Barat,400,m,7,2.24
6,Kali PHB Palmerah,Palmerah,Jakarta Barat,663,m,7,2.24
6,Kali PHB Kemanggisan Kober,Palmerah,Jakarta Barat,522,m,7,2.24
6,PHB Jl. Swadaya,Palmerah,Jakarta Barat,250,m,7,4.48
6,Kali Grogol (Hankam I - Hankam 2),Palmerah,Jakarta Barat,795,m,7,0.4
6,Kali Grogol (Jembatan Baru Hankam 1 - Jembatan Jl. Anggrek Neli Rosliana VII),Palmerah,Jakarta Barat,400,m,7,7.12
6,PHB Jalan Kebon Sayur,Palmerah,Jakarta Barat,600,m,7,4.48
6,Kali PHB Jalan Belibis,Palmerah,Jakarta Barat,650,m,7,0.1
6,Kali PHB RS Patria,Palmerah,Jakarta Barat,350,m,7,4.48
6,PHB Taman Catalya,Palmerah,Jakarta Barat,300,m,7,2.24
6,PHB Jl Binus,Palmerah,Jakarta Barat,700,m,7,2.24
6,Kali PHB Jln. Anggrek Neli Rosliana VII,Palmerah,Jakarta Barat,300,m,7,4.48
6,Kali Grogol (Saringan Golkar),Palmerah,Jakarta Barat,500,m,7,0
6,Kali PHB Jln. Arjuna,Palmerah,Jakarta Barat,250,m,7,2.24
6,Kali PHB Jln. Bima,Palmerah,Jakarta Barat,250,m,7,4.48
6,Kali Grogol (Pombensin - Hankam I),Palmerah,Jakarta Barat,745,m,7,0
6,Kali Grogol (Saringan Golkar - Pombensin),Palmerah,Jakarta Barat,925,m,7,12
6,Kali PHB Kemanggisan Utama,Palmerah,Jakarta Barat,650,m,7,4.48
6,Waduk Hankam 1 (Jl. Raya Hankam),Palmerah,Jakarta Barat,24,Ha,7,2.24
6,PHB Jl. Perum Migas,Palmerah,Jakarta Barat,750,m,7,0.2
6,PHB Jalan Anggrek Neli Murni,Palmerah,Jakarta Barat,1000,m,7,2.24
6,Perbatasan Tol Taman Anggrek,Palmerah,Jakarta Barat,250,m,7,0.2
6,Kali PHB ORI,Palmerah,Jakarta Barat,600,m,7,9.36
6,Kali PHB Belakang PT Djarum,Palmerah,Jakarta Barat,750,m,7,0.2
6,PHB Brigjen Katamso,Palmerah,Jakarta Barat,350,m,7,0.2
6,Kali PHB Jl. Semangka,Palmerah,Jakarta Barat,392,m,7,0.2
6,PHB Jl. Wijaya Kusuma,Palmerah,Jakarta Barat,250,m,7,0.5
6,PHB Belakang Pintu Air Rs Harapan Kita,Palmerah,Jakarta Barat,320,m,7,0.4
6,Kali PHB Kota Bambu Selatan,Palmerah,Jakarta Barat,1968,m,7,0.1
6,Kali PHB Jatipulo Kota Bambu Utara,Palmerah,Jakarta Barat,573,m,7,2
6,Titik Saringan Jatipulo,Palmerah,Jakarta Barat,31.5,m,7,1
6,Kali PHB Rumah Sakit Harapan Kita,Palmerah,Jakarta Barat,550,m,7,0.2
6,Saringan Sampah. PHB Jatipulo,Palmerah,Jakarta Barat,,,7,4
6,Saringan Sampah. Saringan Golkar,Palmerah,Jakarta Barat,,,7,-
6,Kali Sodetan Sekretaris (Pos Polisi Duri Kepa - Belakang Studio 5 Indosiar ),Kebon Jeruk,Jakarta Barat,310,m,7,-
6,Kali Sodetan Sekretaris ( Belakang Studio 5 Indosiar - Centro City ),Kebon Jeruk,Jakarta Barat,360,m,7,-
6,Kali Sodetan Sekretaris ( Centro City - Samping Rumah Pompa Air Taman Ratu ),Kebon Jeruk,Jakarta Barat,300,m,7,-
6,Kali Sodetan Sekretaris ( Samping Rumah Pompa Air Taman Ratu - Jembatan Kedoya Jln. Pesing Koneng - Jembatan Rel KAI ),Kebon Jeruk,Jakarta Barat,331,m,7,-
6,Kali Sodetan Sekretaris ( Jembatan Rel KAI - Jembatan Lampu Merah Pesing Jln. Da'an Mogot Raya ),Kebon Jeruk,Jakarta Barat,300,m,7,-
6,Stasiun Pompa Air Saluran PHB. Gang Macan ( Jln. Da'an Mogot Raya - Rumah Pompa Gang Macan ),Kebon Jeruk,Jakarta Barat,700,m,7,-
6,Saluran PHB. Da'an Mogot 1 Sisi Barat ( Jln. Da'an Mogot 1 - Jln. Da'an Mogot Raya ),Kebon Jeruk,Jakarta Barat,610,m,7,-
6,Saluran PHB. Da'an Mogot 1 Sisi Timur ( Jln.Da'an Mogot Raya - Depan Hotel Grogo In ),Kebon Jeruk,Jakarta Barat,610,m,7,1
6,Saluran PHB. Da'an Mogot 2 ( Jln. Da'an Mogot 2 - Centro City - Jln. Pesing Koneng ),Kebon Jeruk,Jakarta Barat,1070,m,7,1
6,Saluran PHB. Jln. Inspeksi Sekretaris (Pos Polisi Duri Kepa - SDN 07 Duri Kepa - Jln. Pesing Koneng ),Kebon Jeruk,Jakarta Barat,1070,m,7,1
6,Kali Sekretaris ( Perbatasan Jakarta Barat dan Jakarta Selatan Jln.Asyirot Raya -Jln.KPBD Kavling ),Kebon Jeruk,Jakarta Barat,1172,m,7,1
6,Kali Sekretaris ( Jln.KPBD Kavling - Jln.H.Muhayar - Jln. H.Soleh - TPU Sukabumi Selatan ),Kebon Jeruk,Jakarta Barat,1502,m,7,2
6,Kali Sekretaris ( Jln. TPU Sukabumi Selatan - Jln. Pos Pengumben - Jln. Panjang Qrisdorn ),Kebon Jeruk,Jakarta Barat,839,m,7,1
6,Kali Sekretaris ( Jln. Panjang Qrisdorn - Jln. Sasak Dua ),Kebon Jeruk,Jakarta Barat,627,m,7,2
6,Kali Sekretaris ( Jln. Sasak Dua - Jln. Anggrek Cakra ),Kebon Jeruk,Jakarta Barat,1000,m,7,2
